singer_id,singer_name,label_0,label_1,label_2,label_3
107445,李燕飛,0,5,0,9
106057,李霖,0,1,0,2
121143,李魏西( Voice Lee ),0,2,0,20
106396,李爍( Li Shuo ),0,1,0,8
104061,李瓊,5,1,0,7
101364,李麗華,0,0,0,2
105452,李蘊( Renee ),0,0,1,8
118922,李蘋果,0,3,0,11
166471,李權哲( Jerry Li ),0,1,0,9
110770,杜存剛,0,2,0,1
172974,杜忻恬( Tien Du ),0,3,0,17
113052,杜俊輝,2,2,2,7
118840,杜奕衡,0,1,1,1
110253,杜國龍,0,0,0,5
109043,杜雯媞( 杜鵑 ),0,0,0,10
137820,杜歌,1,4,0,5
100044,杜德偉( Alex To ),2,22,0,67
107435,杜鵑,0,0,0,1
113321,汪小敏( Tracy Wang ),0,2,0,15
109399,汪中意,1,8,0,15
120526,汪妤凌,0,0,0,1
100045,汪佩蓉,0,3,0,20
123183,汪定中( Dean Wang ),0,5,0,10
110189,汪東城( Jiro Wang ),0,6,0,15
111301,汪思妍,0,2,0,10
110470,汪洋,0,0,0,4
104044,汪峰( Wang Feng ),9,47,3,72
140138,汪琨,0,0,0,1
179550,汪睿( Rio ),0,2,0,7
106064,汪蕊,0,1,0,5
109369,汪蘇瀧( silence ),3,17,0,58
105908,沈丹( Shen Dan ),0,2,0,5
114736,沈丹丹( DIANA ),0,0,0,15
106034,沈元,0,5,0,6
105081,沈正哲,0,0,0,1
165807,沈安( Shen An ),1,2,0,5
106669,沈志仲,0,3,0,12
161020,沈志豪( Alfred Sim ),0,0,0,3
100409,沈芳如,0,0,0,11
105261,沈建宏( Kris ),0,7,0,6
106288,沈洋,0,6,0,3
105898,沈梅,1,2,0,7
101367,沈雁( Jean ),0,0,0,2
150010,沈瑋琦,0,0,0,2
134040,沈聖哲,0,1,1,0
142878,沈慶,0,0,1,0
120458,沈震軒,0,0,0,1
171618,沐妮悠( 鄒詩婷 ),2,1,0,24
106420,沐爾,1,0,0,4
107421,沙子樂隊,0,0,0,1
104404,沙寶亮,0,10,1,38
105723,狄易達,0,1,0,1
121276,玖壹壹( 911 ),1,8,0,11
152254,男人幫,0,1,0,14
105798,男子漢樂團,0,1,0,0
110267,秀才,0,0,0,19
106960,秀愛組合,0,1,0,3
100303,秀蘭瑪雅( Showlen Maya ),0,0,0,8
186574,肖尚佚,0,0,0,1
121698,肖亮,1,1,0,5
105887,肖飛,1,1,0,15
108333,肖淑平,0,0,0,1
108803,肖翊歌,0,0,0,4
106280,肖雅嫻,0,1,0,9
106460,肖燕,2,2,0,7
106269,肖瀟,0,0,0,3
105026,良一,0,0,0,1
135000,角聲使團( The Heralders ),0,1,0,0
104378,言承旭,0,2,0,22
121802,言野,0,6,0,4
158315,言皓,0,1,0,9
136200,谷行雲,0,1,0,0
155826,谷微,0,0,0,1
106187,谷僳,0,2,0,8
106362,豆豆,0,1,0,1
139561,赤世代( Red Generation ),0,7,0,5
112735,赤道2( 吳沁東&魯珺琦&大壯與小胖 ),0,5,0,5
176976,車志立( Daniel ),0,2,0,13
100269,車婉婉( 車沅沅 ),0,0,0,1
105843,車靜子,0,1,0,8
104205,辛子奇,0,3,0,6
101306,辛欣,0,0,0,10
154623,辛莉恩( Lilian ),2,2,0,21
100047,辛曉琪( Winnie Hsin ),0,4,0,99
108003,辛龍,3,4,0,17
120706,辰亦儒( CALVIN ),1,2,0,6
105990,辰詩,0,0,0,1
107951,辰詩未好,0,0,0,1
106125,邢天卓,0,4,0,0
120557,邢磊,0,0,0,2
107320,邢曉斌,0,0,0,1
119080,那我懂你意思了( IGU Band ),0,3,1,21
100287,那英( Na Ying ),0,5,0,50
106228,那森,1,3,1,5
182509,那對夫妻( Nico&Kim ),1,1,0,5
100048,阮丹青,0,1,0,19
128275,阮畢柔,2,4,0,2
105049,阮筱芬,0,0,0,10
108242,阮經天,0,1,0,0
106373,乖貓婧婧,0,1,0,9
110374,亞男,0,0,0,9
119119,亞崴尤奈( 亞崴 ),1,2,0,3
106534,使者,0,2,0,10
106387,侃侃( 張小靜 ),1,3,0,18
108093,來吧！焙焙！( Come On! Bay Bay! ),0,17,0,21
110268,來國慶,4,2,0,3
132933,依稀,0,0,0,1
121144,依錚依靜( Yi-cheng Yi-ching ),0,2,0,10
100614,兒歌( 童謠 ),10,19,0,98
100049,兩個女生( 2個女生 ),0,5,0,22
136025,冼佩瑾,0,0,0,12
100500,刺客,0,3,0,5
183463,刺客先生,0,1,0,0
107108,刺猬( Hedgehog ),0,0,0,3
106719,刺蝟樂隊,0,6,0,7
101207,卓文萱( Genie ),1,5,0,66
102444,卓依婷( Timi ),9,22,2,77
118775,卓雅,0,1,0,1
105778,卓義峯( 卓義峰 ),0,4,0,14
106481,卓嘎,0,2,0,7
134258,卓樂,0,0,0,1
106477,周子琪,0,1,0,18
142276,周子琰,0,0,0,1
105803,周子零,0,0,0,2
105947,周云蓬,3,5,0,1
109879,周月綺,0,0,0,1
125854,周宇軒,0,0,0,1
106159,周旭風,0,3,0,18
109452,周沂( Stella Chow ),0,1,0,7
106336,周辰俙,0,2,0,8
102559,周迅,0,3,0,19
110726,周享嘉,0,1,0,0
105813,周定緯( Judy ),0,1,0,3
105700,周宜瑩( Elfin ),0,0,0,1
109123,周明璟,0,0,0,1
100951,周杰倫( Jay Chou ),14,66,3,121
100050,周治平( Steve Chow ),0,3,0,10
107345,周雨植,0,0,0,2
100051,周俊偉,0,0,0,11
110844,周信,0,0,0,3
115976,周帝,0,1,0,2
125088,周彥宏( 周艷泓 ),0,9,0,48
105277,周柏豪( Pakho Chau ),0,0,0,2
120523,周倩儀,0,0,0,2
106753,周桐同,0,0,0,1
141010,周殷廷( Yan Ting ),0,1,0,1
104313,周國賢( Endy ),1,5,1,15
106334,周晶,0,0,0,4
102132,周渝民( 仔仔 ),1,4,0,35
108483,周湯豪( Nick ),0,9,0,28
104897,周筆暢( 筆筆 ),2,13,1,85
100052,周華健( Wakin Chau ),4,31,2,55
109218,周逸涵,0,0,1,8
104554,周雅芳,0,0,0,6
106327,周雲蓬( 周云蓬 ),0,3,0,8
101006,周傳雄( 小剛 ),2,18,1,110
108163,周楚霏,0,1,0,2
123762,周瑋賢( Jacky Chew ),0,1,0,5
106480,周漁,1,1,0,8
100223,周慧敏( Vivian Chow ),0,0,0,9
102186,周璇( Zhou Xuan ),3,11,0,32
134027,周興立,3,1,0,6
134046,周興哲( Eric Chou ),0,5,0,30
100053,周蕙( Where Chou ),1,6,0,62
105558,周禮茂( Thomas Chow ),0,2,0,5
104597,周麗淇( Niki Chow ),0,0,0,2
109263,呼斯楞,0,5,0,3
102199,呼嚨,0,1,0,1
175061,咖啡因樂園,0,6,2,16
177165,坡上村樂隊( 坡上村 ),2,2,1,6
167616,夜貓組( 春艷 & LEO王 ),0,4,0,8
172680,奇哥,1,4,0,3
105503,奇樂( Kira ),0,0,0,4
169268,妮可醬( NekoJam ),0,0,0,4
108116,孟子焱,0,1,0,0
172846,孟小童,0,1,0,1
158314,孟志,1,3,1,4
178584,孟佳( Jia ),0,0,0,4
171996,孟飛,0,2,0,4
100253,孟庭葦( Mai Meng ),1,4,0,39
135147,孟耿如( Summer Meng ),0,0,0,4
110141,孟楊,3,2,0,24
106142,孟楠,0,1,0,9
171130,孟瑞,0,1,0,3
110501,孟慶而,0,0,0,1
105754,季欣渝,0,2,0,7
105594,季欣霈( 阿霈 ),2,4,0,20
105851,宗成瑋,0,3,0,1
108090,官靈芝( Emily Kuan ),1,0,0,3
105711,尚安璿,0,1,0,3
129089,尚芸菲,0,2,0,8
106435,尚華,0,1,1,10
105028,尚雯婕( Laure Shang ),2,3,0,33
107124,岳軍影,0,1,0,6
104968,岳夏,0,1,0,17
188880,岳靖川,0,2,1,7
154804,帕爾哈提,0,0,0,1
104985,弦子( 張弦子 ),1,4,0,55
168320,弦心樂,0,0,0,1
120703,怕胖團( PA PUN BAND ),3,7,0,17
188186,怡嘉,0,0,0,3
104387,房祖名,0,6,0,21
136185,承澤訓,0,0,0,15
123940,拉卡‧飛琅( 拉卡‧巫茂 ),0,5,0,3
111160,拍謝少年樂團( Sorry Youth ),0,6,0,2
120448,放客兄弟( FunkyBrothers ),2,4,0,2
163042,於暉,0,1,0,0
104172,旺福( Won Fu ),6,42,0,39
110021,昆蟲白,1,0,1,9
175670,明玥,0,0,0,8
179549,明望組合( 楊業明&姚望 ),0,1,0,0
106226,明凱,0,0,0,3
104703,明萌派,0,4,0,5
123399,明道,0,1,0,9
106519,明駿女孩( M.G樂園 ),0,3,0,11
105220,易丹,1,1,0,9
105063,易欣( Yi Xin ),0,6,0,44
107143,易秒英,3,1,0,5
105017,易桀齊( 易齊 ),0,6,0,31
108594,杭天琪,0,0,0,1
109988,東于哲( Thomas & Jack ),0,9,0,16
100957,東方快車( 搖滾東方樂團 ),0,2,0,2
110154,東方傳奇,0,4,0,6
106173,東方駿,0,3,0,6
104425,東來東往( 戴凌鵬 ),2,7,0,43
118737,東南-Don( 東南 ),0,3,0,8
107386,東城衞( D.C.W. ),0,6,0,10
118964,東窗事發,0,0,0,2
105849,東與政,0,1,0,14
107192,林一心,0,0,0,4
102443,林一峰( Chet Lam ),4,6,0,29
109208,林二汶( Eman Lam ),0,2,0,18
100796,林凡( Freya Lim ),0,0,0,56
103945,林子良( Johnny Lin ),1,7,1,23
100208,林子娟,0,0,0,26
108002,林子路,0,0,0,2
109418,林子曦,1,3,0,7
111530,林小福,1,5,1,1
106405,林天愛,0,0,0,1
118900,林少緯,0,1,0,18
100054,林心如( RUBY ),0,2,0,31
171053,林文蓀( Wen Suen ),1,2,0,5
106214,林木,0,0,0,12
139559,林可昕,0,1,0,13
180713,林正,0,3,1,10
107181,林正豪,0,1,0,7
104429,林玉英,0,1,0,5
106701,林申,0,0,0,1
104805,林宇中,2,8,0,39
104162,林佑威( Lin Yo-Wei ),1,1,0,13
109943,林利( 林琮盛 ),0,0,0,1
109770,林吟蔚( Zowie ),0,0,0,3
121453,林妍君,0,0,0,3
107649,林妙可,1,0,0,1
107798,林希兒,0,1,0,7
100055,林志炫( Terry Lin ),3,16,3,66
108023,林志玲( Chi-Ling Lin ),0,0,0,1
100056,林志穎,3,18,1,21
104770,林沖,0,0,0,7
179460,林育青,0,0,0,3
122204,林育品( 阿喜 ),0,0,0,7
109172,林育羣( Jimmy Lin ),1,5,0,10
121116,林佳音( 花兒 ),0,0,0,19
100329,林佳儀( NisaLin ),0,0,0,13
104654,林依晨( Ariel ),0,1,0,13
113051,林依婷,0,2,0,6
100600,林依輪( Allen Lin ),1,12,3,35
108021,林依霖( Elisa Lin ),0,4,0,12
101591,林姍( Yvonne ),1,0,0,7
108547,林宗興( 六合夜市鱔魚小霸王 ),1,8,0,13
100943,林承光,0,2,0,0
150745,林明禎( MinChen ),0,0,0,7
109454,林昕陽,0,3,0,19
136091,林秉諄,0,3,0,1
125081,林芯儀( Shennio Lin ),0,1,0,4
136314,林采希,0,1,0,0
171700,林采欣( Bae Lin ),0,1,0,19
120449,林采緹,0,2,0,18
169544,林長金( KIM ),0,0,0,2
111318,林雨,0,0,0,1
188685,林亭翰( Justin Lin ),0,2,0,2
105042,林俊吉( Lim Tsun kiat ),0,1,0,9
102520,林俊傑( JJ ),6,56,1,109
102460,林俊逸( Sean Lin ),1,8,0,17
104403,林冠吟( In ),0,1,0,24
104653,林奐均,0,1,0,4
109343,林奕匡( Phil Lam ),0,2,0,5
166146,林威良( Will Lin ),0,0,0,3
105350,林宥嘉( Yoga Lin ),3,21,0,75
101225,林建亨,0,4,0,4
125203,林思彤( Lin Si Tong ),0,2,0,7
176009,林為音,0,2,0,18
104287,林美,0,0,0,8
126578,林羿翧,0,1,0,4
104779,林苑( Yuan Lin ),0,0,0,5
160725,林倍妤,0,0,0,1
105501,林埈永( 綠茶 ),0,3,0,9
136093,林娜,1,0,0,0
106025,林家小妹,0,0,0,2
105684,林家德,0,1,0,1
104612,林峯( 林逸峯 ),0,3,0,8
109359,林師傑( Auston Lam ),0,1,0,1
107210,林浩威,0,1,0,0
100591,林海峰( Jan Lamb ),1,4,0,9
104856,林純如,0,0,0,1
136295,林耕禾,0,0,0,3
136320,林偉強,0,0,0,1
105547,林健輝( Eric ),0,7,0,17
106971,林務,0,3,0,4
102124,林淑容( Anna Lin ),0,1,0,9
105504,林智文( Steven Lin ),0,0,0,5
106220,林森,0,1,0,4
108820,林萍,0,1,0,0
109940,林逸欣( Shara ),1,1,0,14
100309,林隆璇( Kevin ),1,5,0,29
159440,林愷倫,0,0,0,1
100058,林榆涵( Ring ),0,0,0,8
154739,林煌麟&PureTone,0,2,0,0
105414,林煜智,0,1,0,0
125191,林義忠( GT Lim ),2,10,0,18
106213,林聖男,0,0,0,2
106409,林葉,0,0,0,4
106296,林靖易,0,0,0,1
120705,林靖雨,0,3,2,6
100060,林嘉欣( Karena Lam ),0,0,0,21
119801,林瑪黛( MATELIN ),0,5,0,11
103642,林睿一,0,0,0,1
108006,林綾( IRIS LIN ),0,4,0,23
106217,林劍衡,0,0,0,1
111181,林德信( Alex Lam ),0,0,0,1
100061,林慧萍( Monique Lin ),0,10,1,70
108035,林樂偉( Ludwig ),1,3,0,24
105556,林蔚成,0,0,0,1
100062,林憶蓮,1,3,2,72
100063,林曉培( Shino ),2,7,0,58
151332,林熹瞳,0,0,0,1
106595,林燦鴻,0,0,0,4
178483,林鴻鳴,0,0,0,2
102403,林黛( linda lin dai ),2,5,1,11
106857,林麗,1,0,0,2
103279,林寶( BaoBao ),0,1,0,21
105923,果味VC,0,12,0,27
105792,果果( 黃俊諺 ),0,1,0,2
106009,欣光小道樂團,0,1,0,4
105426,欣彥,0,2,0,7
110491,欣哲,0,0,0,1
120259,欣韻二重唱,0,0,0,1
170936,武勇．達印,2,3,0,5
125610,武藝( Philip Wu ),0,0,0,10
120510,武藝全,0,1,0,0
135129,河仁傑( Renjie He ),1,1,0,4
135234,河圖( 煙花燼頭 ),0,0,0,2
105979,沼澤樂隊( The Swamp ),0,2,0,6
118666,法式綺思樂團,0,4,0,3
105800,法蘭( Fran ),0,0,0,5
118667,波光折返,0,1,0,2
104885,泳兒( Vincy Chan ),0,6,0,23
109603,炎亞綸( Aaron Yan ),0,10,0,29
107032,炎森,1,0,0,3
123398,玩聲樂團( VOX ),0,2,0,5
120548,玫瑰紅( Rosy ),0,1,0,3
175633,玫瑰紅樂團( ROSY ),0,2,0,2
109760,玫熹( Macy Chen ),0,2,0,8
118816,祁隆( Qi Long ),7,7,0,46
104580,肥媽( Maria Cordero ),0,1,0,0
136144,肯周樂隊,0,2,0,3
100902,芝麻與龍眼( 芝麻龍眼 ),2,2,0,8
102445,芭比( Bob ),1,24,0,32
102158,芮河,0,1,0,5
102361,芮恩( RuiEn ),0,1,0,17
175996,芮德( RED ),0,0,0,3
102240,花生隊長,0,3,0,8
100271,花兒( THE FLOWERS ),0,26,0,38
124798,花粥,4,5,0,23
120492,花漾年華,0,0,0,5
179462,芳怡( Fann ),0,0,0,4
104078,虎子&王娟,0,0,0,4
100188,邰正宵( Samuel Tai ),3,35,0,112
102206,邰肇玫( 小玫 ),0,2,0,11
120517,邱比( CHIU PI ),4,12,1,33
110934,邱永傳( Qiu Yong Chuan ),0,0,0,2
159003,邱俐綾,4,1,0,7
107455,邱家鈺,0,0,0,2
126832,邱振哲( Pika ),1,1,0,7
111019,邱烈豐( Andy Qiu ),3,3,0,14
104868,邱暐議,1,3,0,6
169834,邱賢桂( 阿桂 ),2,1,0,7
128710,邱鋒澤( Kenny ),0,5,0,19
105821,邱曉蒨,0,0,0,3
102294,邱澤,1,11,0,19
106239,邵兵,0,0,0,9
105846,邵雨涵,0,4,0,15
109686,邵偉軒,0,1,0,0
106097,邵斯文,0,0,0,2
106076,邵雅茜,0,3,1,3
109285,金子楊,0,0,0,3
106204,金川,1,0,0,2
107270,金伊彤,0,0,0,3
104655,金池( Ada ),0,4,0,30
119039,金志文( 小文 ),0,7,0,16
109990,金志遙( Jin Lin ),0,4,0,17
102162,金佩姍( 金佩珊 ),1,4,0,12
107164,金波,0,1,0,6
136574,金玟岐( Vanessa ),2,2,1,24
111048,金南玲( J Sound ),0,3,0,46
111484,金城( KINGCHAIN ),2,4,0,9
106954,金虹汝,0,0,0,1
104058,金海心( Hannah ),0,8,0,51
100480,金素梅,0,0,0,7
104474,金莎( Kym ),1,0,0,54
100354,金智娟( 娃娃 ),0,2,0,20
121124,金貴晟( Joshua Jin ),0,0,0,20
100481,金瑞瑤( YoYo ),1,3,0,6
107926,金澤,0,1,0,6
172855,金霖,0,0,0,4
107968,金璨,0,0,0,1
135583,金韓一,0,3,0,6
167384,長宇,0,1,0,6
108312,長春蟲子,0,0,0,6
106618,門麗,0,0,0,3
178464,阿力普,0,1,0,12
105867,阿千( 林世千 ),0,4,1,5
105213,阿木,3,4,0,17
100116,阿牛( Aniu ),11,12,2,33
106135,阿正,2,0,0,9
105993,阿朵( ADuo ),2,6,0,27
160003,阿克曼( Arkmen ),0,0,0,1
105859,阿弟,2,0,0,2
100242,阿弟仔,0,2,0,0
102150,阿杜( 杜成義 ),2,18,0,69
104609,阿沁( 黃漢青 ),0,8,0,14
106492,阿里郎( Alilang ),2,11,0,16
106494,阿佳組合,2,6,0,3
188729,阿來( Aray ),1,1,0,8
135246,阿怪,1,1,0,10
109694,阿拉斯,0,0,0,5
105521,阿杰( 徐志杰 ),0,2,0,9
106341,阿果,2,2,0,5
105926,阿珍,1,0,0,0
135272,阿美語創作,2,5,0,3
106493,阿修羅樂隊,0,4,0,3
110938,阿悄( 肖莎 ),0,4,1,72
105860,阿朗,0,0,0,3
104255,阿桑( a-sun ),0,0,0,17
106872,阿桑古卡,5,4,0,4
107240,阿翁,1,0,0,1
120768,阿茹,1,2,0,3
106895,阿唯( 黃建唯 ),0,0,0,1
106133,阿強,1,0,0,4
118948,阿涼( 余佳倫 ),0,3,0,9
105549,阿清,0,3,0,7
110259,阿筎那,0,1,0,11
106340,阿紫,0,0,0,11
101008,阿貴( A-KEI ),2,7,0,6
105608,阿超( ACHAU ),4,7,0,25
100070,阿雅( 柳翰雅 ),0,4,0,17
110240,阿溫,1,2,0,4
120519,阿肆( A Si ),0,2,0,20
105810,阿路米爾樂團( Alluvial ),0,1,0,1
188530,阿達( A Da ),3,5,0,2
135361,阿滿( MOON ),0,2,0,5
109406,阿樂,2,6,0,24
101588,阿輪,0,1,0,3
104893,阿霈樂團( 夢露樂團 ),1,5,0,5
105430,阿穆隆( Amguulan ),0,1,1,6
106131,阿龍正罡,2,0,0,15
171057,阿雞,0,1,0,1
106134,阿爆,1,3,0,8
102556,阿爆&Brandy,0,1,0,8
172879,阿爆( 阿仍仍 ),0,5,0,4
134259,阿爍,0,1,0,0
106129,阿寶,1,5,0,5
105545,阿蘭·達瓦卓瑪( Alan Dawa Dolma ),1,11,0,49
105706,雨天,1,5,0,49
105709,雨天&楊蔓,0,0,0,2
136131,雨木,1,4,0,1
136567,雨宗林( Yu Zong Lin ),0,3,1,18
120584,雨果( HUGO ),0,1,0,0
118852,雨揚老師( 雨揚 ),1,4,0,10
105951,雨僑( 羽翹 ),0,0,0,1
101317,青山( Ching Shan ),0,3,0,3
124261,青衣,0,2,0,3
134045,青春大衛,0,3,0,7
104084,青春美少女,0,2,0,1
121734,青鳥合唱團,0,4,0,5
107039,青鳥飛魚( Blue Bird Flying Fish ),0,1,0,9
106528,青蛙樂隊( The Frogs ),3,3,0,10
106529,青燕子演唱組,0,9,0,5
118913,非人物種( Inhuman ),0,11,0,11
105588,非非( 朱源輝 ),0,0,0,3
106197,侯旭,1,8,0,7
109933,侯志斌,0,2,0,8
121410,侯俊輝( Ben How ),0,0,0,1
100066,侯湘婷( Angela Hou ),0,2,0,21
115974,侯瑩瑩,0,2,0,4
136028,侯磊,0,2,0,1
108107,侯馨婷,0,0,0,5
105222,便利商店,0,12,0,14
106162,保劍鋒( Jeff ),0,3,0,12
106544,俞思遠&BiZ樂團,0,6,1,15
104443,俞靜,1,2,0,19
106282,俞灝明( Yu Haoming ),0,2,0,9
107946,信( 蘇見信 ),1,28,0,64
102164,信樂團,0,18,1,35
100067,南台灣小姑娘( MISS 南台灣 ),0,0,1,7
120544,南瓜妮歌迷俱樂部( PUMPKINney Fan Club ),0,3,0,12
104931,南合文鬥,0,4,0,11
123177,南伯兒,0,0,0,3
169660,南征北戰( NZBZ ),0,9,0,8
106079,南風,1,0,0,10
110077,南宮嘉駿,0,0,0,5
104324,南拳媽媽( Nan Quan Mama ),4,23,1,54
110287,南穎( 吳南穎 ),0,0,0,11
100006,咻比嘟嘩( S.B.D.W. ),0,4,0,13
101065,品冠( 黃品冠 ),3,27,2,106
175909,哈斯托婭,0,1,0,3
106498,城市俊傑,0,7,0,2
107324,姚小龍,0,0,0,1
147463,姚可傑,0,4,1,4
134827,姚亦晴( Shiny ),0,2,0,14
114400,姚貝娜,0,1,0,8
118733,姚俊羽( Nick Yeo ),0,0,0,5
106291,姚健,0,0,0,3
102192,姚莉( Yao Lee ),8,6,1,75
108349,姚婷,0,0,0,1
148775,姚斯婷,0,1,0,2
106201,姜木,1,1,0,7
106199,姜玉陽( Jiang Yuyang ),1,0,0,12
100371,姜育恆( Chiang Yu-Heng ),4,11,0,50
104059,姜昕,0,7,0,25
104659,姜婷婷,0,0,0,6
101379,姜華,0,2,0,8
107865,姜道,0,0,1,9
107947,姜濤,1,0,0,7
109563,姜鵬( Calm ),2,3,0,18
106383,姜蘇,1,0,0,2
118693,姿萍,0,2,0,2
136327,威仔,0,0,0,27
105731,威漢( 李威漢 ),0,1,0,2
118681,宥勝,0,2,0,5
110653,帥霖( shelley ),1,0,0,21
104619,後弦( HouXian ),1,0,0,0
104618,後弦( 鄧文彬 ),3,6,0,33
158380,思衛( Sway ),0,1,0,14
104611,恆春兮,1,38,0,25
106929,拜爾,1,1,0,5
105517,拾音社( TENMUXIC ),0,1,0,0
101616,拾參樂團,2,18,0,26
100425,政治歌曲,6,12,0,16
100246,施文彬( Michael Shih ),0,1,0,1
104399,施文斌,0,1,0,9
152700,施羽,0,7,0,2
106430,施艾敏,0,0,0,7
100444,施易男( Eli Shih ),0,5,0,4
123640,施敏,0,0,0,2
124800,星光,0,0,0,10
105543,星光二班( 星光2班 ),0,3,0,1
105078,星光幫,0,0,0,4
125151,星弟,1,2,0,15
179815,星球撞樹( PLANET&TREE ),0,4,0,8
100244,星盒子,0,4,0,10
136031,星期二樂團,0,3,0,4
188153,星號69( STARRR 69 ),0,4,0,7
106496,春秋樂隊,0,5,0,4
136015,春艷( Chunyan ),0,3,0,11
188380,柏磊,1,3,0,4
135546,柒拾趴樂團,0,1,0,7
105967,查號104樂團,0,1,0,4
149716,柯大堡,0,0,0,1
102429,柯以柔,1,0,0,9
100068,柯以敏( Mindy Quah ),1,1,0,30
104591,柯有倫( Alan Kuo ),2,16,1,57
107144,柯林,0,0,0,3
135580,柯泯薰( Misi Ke ),0,0,0,21
149875,柯智棠( Kowen ),1,6,0,13
110305,柯震東,0,0,0,10
175906,柯蕭( KE柯蕭 ),0,5,0,17
121458,柳妍熙,0,1,0,5
107628,柳岩,0,0,0,4
107347,段千尋,0,1,0,18
110388,段玫梅,0,0,0,16
135130,洛天依( Luo Tianyi ),0,0,0,16
104305,洛客班,0,4,0,5
102218,津亭( JinTing ),0,0,0,22
106190,洪一平,0,4,1,11
126222,洪天祥,0,0,0,4
135560,洪安妮( Annie ),1,0,0,10
125177,洪辰,0,1,0,3
105120,洪卓立( Ken Hung ),0,0,0,9
105826,洪杰( Alex Hung ),0,0,0,2
104899,洪俊揚( HONG JUN YANG ),0,5,1,4
104877,洪玲( 洪佩誼 ),0,1,0,10
101287,洪偉傑,0,1,0,0
185889,洪朝豐,0,0,0,1
101116,洪愛莉( Alice Hong ),0,0,0,11
124259,洪敬堯,1,2,0,12
100330,洪暐,0,0,0,10
111830,洪煜祺,0,0,0,2
107307,洪瑋,0,0,0,6
125119,洪瑞襄,0,0,0,2
155355,派偉俊( Patrick Brasca ),0,6,0,3
109761,流行駭客( PopHolic ),0,5,0,4
100771,流浪漢,0,0,0,3
104075,炫木,0,2,0,9
121360,皆大歡喜,3,6,0,3
133641,皇后皮箱( Queen Suitcase ),0,10,0,11
106423,眉佳,0,0,0,2
136118,秋褲大叔,0,6,0,7
109604,紀文惠( Justine ),0,2,0,14
100760,紀如璟,0,1,0,18
169868,紀言愷( JR ),0,0,0,3
105858,紀佳松,0,5,0,28
106382,紀敏佳,0,4,0,10
127880,紀儀羚( Kirki ),0,0,0,3
100380,紀曉君( Samingad Blubluone ),1,0,0,1
105529,約書亞樂團( Joshua Band ),1,93,0,53
120094,紅月,0,0,0,2
105016,紅布條,1,2,0,7
110202,紅色漿果,0,7,0,3
108424,紅花樂團( Red Flower ),1,4,0,13
106798,紅雨晴,0,0,0,3
120515,紅樂團,0,1,0,1
102334,紅蘋果,0,4,0,12
107052,美味星球樂團,1,1,0,1
108570,美眉組合,0,4,0,6
182366,美霖,0,0,0,6
121357,美寶( Mabel ),0,1,0,10
105907,胖虎樂團( Punkhoo ),1,12,0,20
148503,胖胖樂團,0,3,0,1
105083,胡力,2,1,0,14
104895,胡元愷,0,3,0,7
108080,胡白( Ivan ),0,0,0,6
110663,胡宇威,1,0,0,6
153823,胡艾彤,0,1,0,10
100801,胡兵,0,4,0,25
136007,胡利基( Ricky Hu ),1,3,0,8
105790,胡杏兒,0,0,0,1
107196,胡侃,0,4,0,5
110766,胡杰夕,0,1,0,7
107391,胡俊,0,3,0,1
102242,胡彥斌( Anson Hu ),2,21,0,53
104658,胡美儀( Amy Wu ),0,1,0,0
109372,胡夏( Hu Xia aka Calvin ),1,8,1,42
140418,胡恩瑞,0,1,0,6
106194,胡畔,1,3,1,6
105259,胡清藍( Terry ),1,5,0,12
174831,胡莎莎,1,0,0,3
106381,胡雪盟,2,3,0,6
104812,胡椒貓樂團( PepperCats ),1,11,0,10
104851,胡琳( Bianca Wu ),0,1,0,14
107997,胡量,1,2,0,8
105893,胡雯,3,1,0,14
104036,胡嗎個,0,2,0,6
105037,胡楊林( Lydia Hu ),0,1,0,33
105218,胡瑋琪,0,0,0,12
109960,胡靖杰,0,0,0,7
178544,胡靖傑,0,1,0,0
104652,胡歌( Hugo ),0,10,0,15
106375,胡瑤,1,0,0,8
101385,胡蓓蔚( Paisley Hu ),0,1,0,7
102557,胡德夫( Kimbo ),4,8,1,5
185992,胡鬧一番( WhoKnows ),0,1,0,4
105462,胡靈( Kiki Hu ),1,4,0,18
136315,苗小青,0,5,0,5
175672,苗苗,0,1,0,7
106185,苟偉,0,3,0,6
101007,英皇群星,0,0,0,3
110411,英倫希,0,1,0,4
104933,英格瑪,9,1,0,1
109180,范士瑜,0,2,0,1
100073,范文芳,0,0,0,16
109776,范世琪,0,0,0,3
104794,范冰冰,1,1,0,9
102190,范宇文,1,1,0,4
118756,范安婷,2,2,0,13
100460,范怡文,0,3,0,16
107082,范思威,1,1,0,7
118819,范英楠,0,0,0,7
123675,范揚景,0,1,0,2
102232,范逸臣( Van Fan ),0,10,0,58
100954,范瑋琪( FanFan ),4,10,0,109
106181,范學斌,0,1,0,0
100074,范曉萱( Mavis Fan ),2,7,0,58
110096,范瀟勻,0,0,0,10
120516,茄子蛋( EggPlantEgg ),0,6,0,8
104900,茍偉,0,1,0,3
110693,訂座你的情人節,0,1,0,2
186235,負能量樂團( Minor DASH ),0,1,0,3
100075,迪克牛仔( 林進璋 ),3,10,0,35
174833,迪麗熱巴( Dilraba Dilmurat ),0,0,0,2
108440,郁可唯( Yisa Yu ),1,3,0,77
117209,郎軍,1,0,0,8
107781,降央卓瑪( Jamyang Dolma ),2,6,0,4
104081,面孔樂隊,0,2,0,2
109400,韋國元,0,1,1,7
